Text,Label
how little can i pay for my water bill,106
i want to be called timothy,89
what is the weather in tokyo,47
would you be willing to add bread to my shopping list if i haven't already,85
cross off grocery shopping from todo list,17
this ai was made by what person or team,5
can i increase the credit limit on my maurices card,10
what's the answer to it all,25
find what the word diaphanous mean please,6
place a phone call to yiming,91
i'd like to know how much you get when you roll a ten sided dice,20
where were you processed,64
i seemed to misplaced my phone,4
tell me this songs name,108
i need a car rental this week,21
"hey, what's up",1
give me a cool fact about new orleans,30
can you check to see how busy that restaurant is for dinner,77
does going to taiwan require me to get an international visa,73
ac temperature is at what,72
i need your language setting to be russian now,68
"how many vacation days do i have remaining, please",39
i need to pay the smallest amount on my phone bill,106
"can you cancel that request, please",46
i would like my account frozen,116
how long until i get a replacement card,56
can you give me the answers in italian instead of english,68
can you tell me what you think the meaning of life is,25
can i get an uber for myself to the grocery store,23
i want to remove milk from my shopping list and add bread,85
what's the calorie count for tuna casserole,8
how to i change the policy on my insurace,62
give me tomorrow's date please,43
i want all the things on the shopping list,7
what is the meaning of interorganizational,6
can i obtain health benefits,48
i need to know what the most recent update is on the status of my online purchase,13
can you give me info on miami weather,47
what is the spending limit i have,115
please inform me of what tasks i have listed on my to do list,53
please tell me my meeting schedule,63
what taxes will i owe from my income,16
"when is the next holiday, please",59
what is the earliest date i can get my new card,56
the meaning of life please,25
can you share something funny about traveling,88
tell me what the word bounty means,6
what's the wait for a table at olive garden right now,77
what kinds of fun things are there in boston for tourists,29
which type of gas do i need to put in my car,38
what is the weather,47
stop processing,46
let me know my routing number,52
could you cancel my reservation for winters at the palace tonight,101
number of calories in coke,8
how long should i cook the pasta for,105
on what day is our next day off,59
when is my next day off,59
please tell me if you are an ai,37
tell me the meeting schedule for the day,63
are there any sushi restaurants in reno that have good reviews,22
how much money did i use to spend on catering five hours ago,114
what do i do to enable direct deposit,96
what subjects are you versed in,31
"do i have bananas on my shopping list, if not please add it",85
what was your name again,71
how do i get to new york by bus,28
what is the process to apply for a visa card,60
what is the price of bluetooth speakers on amazon,7
cash in rewards for my visa card,111
give me the apr for my mastercard,34
what does alternative mean,6
what's the point of everything,25
do i have any vacation days to use,39
go ahead and increase your speaker volume,66
i really want to pay my cable bill from my checking account,51
please cancel the last input,46
tell me my bank routing number,52
do you have a way you like to be referred to,71
can i substitute butter for margarine,49
you're the best!,78
send davis a text i'll be there in a few,107
do you know if vacation got approved,3
are there any travel alerts for syria,11
can you provide me my credit score,54
make me an appointment for a tire check,67
hey how's life,1
how much vacation am i currently entitled to,39
my luggage is missing,0
how much are the taxes on my income,16
does my vacation have approval,3
will i get a fee for international transactions with my visa card,58
let me pick your brain what do you think we should do for dinner tonight,90
how do i set up direct deposit for my bank of america account,96
tell me what the date is tomorrow,43
change your name to something funny,103
i really need to set a timer,2
how much money am i making,92
